ReviewID,EmployeeID,ReviewYear,ReviewDate,PerformanceRating,PerformanceScore,GoalAchievementPct,ManagerFeedback,SalaryIncreaseRecommended_Pct,PromotionRecommended,Department,Region,JobGrade,ReviewerID,SourceSystem,LoadDate
PERF-EMP-06235-2024,EMP-06235,2024,2024-12-15,Exceptional,5,118.2,Development needed in technical skills.,0.067,No,Risk & Compliance,North America,G9,EMP-04222,Workday,2024-12-31
PERF-EMP-03163-2022,EMP-03163,2022,2022-12-15,Exceeds Expectations,4,114.6,Meets expectations across all KPIs.,0.004,No,Data & Analytics,North America,G6,EMP-01518,Workday,2024-12-31
PERF-EMP-03163-2024,EMP-03163,2024,2024-12-15,Meets Expectations,3,83.5,Needs to improve stakeholder communication.,0.007,No,Data & Analytics,North America,G6,EMP-01518,Workday,2024-12-31
PERF-EMP-00178-2023,EMP-00178,2023,2023-12-15,Unsatisfactory,1,110.4,Meets expectations across all KPIs.,0.075,No,Legal,Europe,G2,EMP-00054,Workday,2024-12-31
PERF-EMP-00178-2024,EMP-00178,2024,2024-12-15,Exceeds Expectations,4,100.4,Meets expectations across all KPIs.,0.045,No,Legal,Europe,G2,EMP-00054,Workday,2024-12-31
PERF-EMP-03511-2022,EMP-03511,2022,2022-12-15,Exceeds Expectations,4,108.5,Development needed in technical skills.,0.013,Yes,Technology,Asia Pacific,G4,EMP-01408,Workday,2024-12-31
PERF-EMP-03511-2024,EMP-03511,2024,2024-12-15,Exceptional,5,66.9,Meets expectations across all KPIs.,0.066,Yes,Technology,Asia Pacific,G4,EMP-01408,Workday,2024-12-31
PERF-EMP-03902-2022,EMP-03902,2022,2022-12-15,Meets Expectations,3,108.4,Meets expectations across all KPIs.,0.05,No,Corporate Strategy,North America,G5,EMP-00689,Workday,2024-12-31
PERF-EMP-03902-2023,EMP-03902,2023,2023-12-15,Exceeds Expectations,4,75.3,Development needed in technical skills.,0.033,No,Corporate Strategy,North America,G5,EMP-00689,Workday,2024-12-31
PERF-EMP-03902-2024,EMP-03902,2024,2024-12-15,Meets Expectations,3,117.5,Meets expectations across all KPIs.,0.074,No,Corporate Strategy,North America,G5,EMP-00689,Workday,2024-12-31
PERF-EMP-07982-2022,EMP-07982,2022,2022-12-15,Meets Expectations,3,109.5,"Strong contributor, consistently delivers.",0.043,No,Data & Analytics,Asia Pacific,G1,EMP-06439,Workday,2024-12-31
PERF-EMP-07982-2023,EMP-07982,2023,2023-12-15,Meets Expectations,3,97.8,"Strong contributor, consistently delivers.",0.084,No,Data & Analytics,Asia Pacific,G1,EMP-06439,Workday,2024-12-31
PERF-EMP-05215-2023,EMP-05215,2023,2023-12-15,Exceeds Expectations,4,111.8,"Exceptional year, exceeded all targets.",0.103,No,Investment Banking,North America,G1,EMP-03367,Workday,2024-12-31
PERF-EMP-05215-2024,EMP-05215,2024,2024-12-15,Exceeds Expectations,4,67.0,Needs to improve stakeholder communication.,0.07,No,Investment Banking,North America,G1,EMP-03367,Workday,2024-12-31
PERF-EMP-01803-2022,EMP-01803,2022,2022-12-15,Meets Expectations,3,94.4,"Exceptional year, exceeded all targets.",0.036,No,Retail Banking,Europe,G4,EMP-00767,Workday,2024-12-31
PERF-EMP-01803-2023,EMP-01803,2023,2023-12-15,Needs Improvement,2,76.4,Needs to improve stakeholder communication.,0.086,No,Retail Banking,Europe,G4,EMP-00767,Workday,2024-12-31
PERF-EMP-01803-2024,EMP-01803,2024,2024-12-15,Meets Expectations,3,79.7,Meets expectations across all KPIs.,0.088,No,Retail Banking,Europe,G4,EMP-00767,Workday,2024-12-31
PERF-EMP-03937-2022,EMP-03937,2022,2022-12-15,Exceeds Expectations,4,89.1,"Exceptional year, exceeded all targets.",0.074,Yes,Operations,Middle East & Africa,G5,EMP-03515,Workday,2024-12-31
PERF-EMP-03937-2023,EMP-03937,2023,2023-12-15,Exceeds Expectations,4,105.6,Needs to improve stakeholder communication.,0.079,No,Operations,Middle East & Africa,G5,EMP-03515,Workday,2024-12-31
PERF-EMP-03937-2024,EMP-03937,2024,2024-12-15,Meets Expectations,3,84.8,"Strong contributor, consistently delivers.",0.059,No,Operations,Middle East & Africa,G5,EMP-03515,Workday,2024-12-31
PERF-EMP-01834-2022,EMP-01834,2022,2022-12-15,Needs Improvement,2,92.9,Meets expectations across all KPIs.,0.032,Yes,Data & Analytics,Europe,G1,EMP-01620,Workday,2024-12-31
PERF-EMP-01834-2023,EMP-01834,2023,2023-12-15,Meets Expectations,3,87.9,Meets expectations across all KPIs.,0.017,No,Data & Analytics,Europe,G1,EMP-01620,Workday,2024-12-31
PERF-EMP-01834-2024,EMP-01834,2024,2024-12-15,Meets Expectations,3,94.1,"Exceptional year, exceeded all targets.",0.032,No,Data & Analytics,Europe,G1,EMP-01620,Workday,2024-12-31
PERF-EMP-02925-2022,EMP-02925,2022,2022-12-15,Exceeds Expectations,4,112.0,Development needed in technical skills.,0.014,Yes,Retail Banking,North America,G5,EMP-00297,Workday,2024-12-31
PERF-EMP-02925-2023,EMP-02925,2023,2023-12-15,Meets Expectations,3,65.9,"Exceptional year, exceeded all targets.",0.088,No,Retail Banking,North America,G5,EMP-00297,Workday,2024-12-31
PERF-EMP-05964-2022,EMP-05964,2022,2022-12-15,Exceeds Expectations,4,76.4,Needs to improve stakeholder communication.,0.052,No,Operations,North America,G4,EMP-00855,Workday,2024-12-31
PERF-EMP-05964-2023,EMP-05964,2023,2023-12-15,Meets Expectations,3,90.6,Meets expectations across all KPIs.,0.013,No,Operations,North America,G4,EMP-00855,Workday,2024-12-31
PERF-EMP-05964-2024,EMP-05964,2024,2024-12-15,Exceeds Expectations,4,112.1,Meets expectations across all KPIs.,0.034,No,Operations,North America,G4,EMP-00855,Workday,2024-12-31
PERF-EMP-02073-2022,EMP-02073,2022,2022-12-15,Meets Expectations,3,110.9,Development needed in technical skills.,0.063,No,Marketing,North America,G1,EMP-01406,Workday,2024-12-31
PERF-EMP-02073-2023,EMP-02073,2023,2023-12-15,Exceeds Expectations,4,101.8,Needs to improve stakeholder communication.,0.004,No,Marketing,North America,G1,EMP-01406,Workday,2024-12-31
PERF-EMP-01173-2022,EMP-01173,2022,2022-12-15,Unsatisfactory,1,91.6,Development needed in technical skills.,0.026,No,Internal Audit,Asia Pacific,G3,EMP-01127,Workday,2024-12-31
PERF-EMP-01173-2023,EMP-01173,2023,2023-12-15,Meets Expectations,3,112.9,"Strong contributor, consistently delivers.",0.085,No,Internal Audit,Asia Pacific,G3,EMP-01127,Workday,2024-12-31
PERF-EMP-01173-2024,EMP-01173,2024,2024-12-15,Exceeds Expectations,4,103.6,Development needed in technical skills.,0.001,No,Internal Audit,Asia Pacific,G3,EMP-01127,Workday,2024-12-31
PERF-EMP-03909-2022,EMP-03909,2022,2022-12-15,Exceeds Expectations,4,104.8,Development needed in technical skills.,0.117,No,Corporate Strategy,North America,G9,EMP-02946,Workday,2024-12-31
PERF-EMP-03909-2023,EMP-03909,2023,2023-12-15,Meets Expectations,3,75.8,"Strong contributor, consistently delivers.",0.004,No,Corporate Strategy,North America,G9,EMP-02946,Workday,2024-12-31
PERF-EMP-03909-2024,EMP-03909,2024,2024-12-15,Meets Expectations,3,88.7,"Exceptional year, exceeded all targets.",0.112,No,Corporate Strategy,North America,G9,EMP-02946,Workday,2024-12-31
PERF-EMP-05104-2023,EMP-05104,2023,2023-12-15,Meets Expectations,3,96.1,Needs to improve stakeholder communication.,0.014,No,Retail Banking,Asia Pacific,G3,EMP-04309,Workday,2024-12-31
PERF-EMP-05104-2024,EMP-05104,2024,2024-12-15,Unsatisfactory,1,91.3,Needs to improve stakeholder communication.,0.09,No,Retail Banking,Asia Pacific,G3,EMP-04309,Workday,2024-12-31
PERF-EMP-06956-2022,EMP-06956,2022,2022-12-15,Meets Expectations,3,69.8,"Strong contributor, consistently delivers.",0.097,No,Credit Risk,Asia Pacific,G5,EMP-01364,Workday,2024-12-31
PERF-EMP-06956-2023,EMP-06956,2023,2023-12-15,Exceeds Expectations,4,78.3,Needs to improve stakeholder communication.,0.0,No,Credit Risk,Asia Pacific,G5,EMP-01364,Workday,2024-12-31
PERF-EMP-06956-2024,EMP-06956,2024,2024-12-15,Meets Expectations,3,97.0,Meets expectations across all KPIs.,0.073,No,Credit Risk,Asia Pacific,G5,EMP-01364,Workday,2024-12-31
PERF-EMP-08457-2022,EMP-08457,2022,2022-12-15,Exceeds Expectations,4,91.3,"Strong contributor, consistently delivers.",0.079,No,Data & Analytics,Europe,G1,EMP-04856,Workday,2024-12-31
PERF-EMP-08457-2023,EMP-08457,2023,2023-12-15,Exceeds Expectations,4,65.7,Development needed in technical skills.,0.02,No,Data & Analytics,Europe,G1,EMP-04856,Workday,2024-12-31
PERF-EMP-08457-2024,EMP-08457,2024,2024-12-15,Exceeds Expectations,4,75.7,Meets expectations across all KPIs.,0.023,No,Data & Analytics,Europe,G1,EMP-04856,Workday,2024-12-31
PERF-EMP-04584-2022,EMP-04584,2022,2022-12-15,Needs Improvement,2,118.8,Needs to improve stakeholder communication.,0.078,No,Data & Analytics,Asia Pacific,G5,EMP-03566,Workday,2024-12-31
PERF-EMP-04584-2024,EMP-04584,2024,2024-12-15,Needs Improvement,2,74.9,Development needed in technical skills.,0.111,Yes,Data & Analytics,Asia Pacific,G5,EMP-03566,Workday,2024-12-31
PERF-EMP-03904-2022,EMP-03904,2022,2022-12-15,Needs Improvement,2,104.7,Meets expectations across all KPIs.,0.021,No,Legal,Europe,G7,EMP-03059,Workday,2024-12-31
PERF-EMP-03904-2024,EMP-03904,2024,2024-12-15,Meets Expectations,3,70.7,Development needed in technical skills.,0.017,No,Legal,Europe,G7,EMP-03059,Workday,2024-12-31
PERF-EMP-05976-2024,EMP-05976,2024,2024-12-15,Meets Expectations,3,82.0,Meets expectations across all KPIs.,0.025,No,Corporate Strategy,North America,G2,EMP-01501,Workday,2024-12-31
PERF-EMP-00078-2022,EMP-00078,2022,2022-12-15,Meets Expectations,3,91.8,"Strong contributor, consistently delivers.",0.033,No,Human Resources,Europe,G3,EMP-00067,Workday,2024-12-31
PERF-EMP-00078-2023,EMP-00078,2023,2023-12-15,Exceptional,5,93.8,Needs to improve stakeholder communication.,0.066,No,Human Resources,Europe,G3,EMP-00067,Workday,2024-12-31
PERF-EMP-00078-2024,EMP-00078,2024,2024-12-15,Meets Expectations,3,114.2,"Strong contributor, consistently delivers.",0.046,No,Human Resources,Europe,G3,EMP-00067,Workday,2024-12-31
PERF-EMP-01764-2022,EMP-01764,2022,2022-12-15,Exceeds Expectations,4,96.7,Development needed in technical skills.,0.023,No,Treasury,Middle East & Africa,G1,EMP-00360,Workday,2024-12-31
PERF-EMP-01764-2023,EMP-01764,2023,2023-12-15,Exceptional,5,89.4,"Strong contributor, consistently delivers.",0.095,Yes,Treasury,Middle East & Africa,G1,EMP-00360,Workday,2024-12-31
PERF-EMP-01764-2024,EMP-01764,2024,2024-12-15,Meets Expectations,3,88.0,"Exceptional year, exceeded all targets.",0.117,Yes,Treasury,Middle East & Africa,G1,EMP-00360,Workday,2024-12-31
PERF-EMP-07367-2022,EMP-07367,2022,2022-12-15,Exceeds Expectations,4,101.4,Development needed in technical skills.,0.014,No,Finance,Europe,G1,EMP-07327,Workday,2024-12-31
PERF-EMP-07367-2023,EMP-07367,2023,2023-12-15,Needs Improvement,2,75.7,"Exceptional year, exceeded all targets.",0.054,No,Finance,Europe,G1,EMP-07327,Workday,2024-12-31
PERF-EMP-07367-2024,EMP-07367,2024,2024-12-15,Needs Improvement,2,70.9,Meets expectations across all KPIs.,0.076,No,Finance,Europe,G1,EMP-07327,Workday,2024-12-31
PERF-EMP-01228-2022,EMP-01228,2022,2022-12-15,Exceeds Expectations,4,111.2,Development needed in technical skills.,0.066,No,Marketing,Europe,G3,EMP-00258,Workday,2024-12-31
PERF-EMP-01228-2023,EMP-01228,2023,2023-12-15,Meets Expectations,3,116.3,"Strong contributor, consistently delivers.",0.023,Yes,Marketing,Europe,G3,EMP-00258,Workday,2024-12-31
PERF-EMP-01228-2024,EMP-01228,2024,2024-12-15,Meets Expectations,3,71.9,"Strong contributor, consistently delivers.",0.101,No,Marketing,Europe,G3,EMP-00258,Workday,2024-12-31
PERF-EMP-06859-2022,EMP-06859,2022,2022-12-15,Meets Expectations,3,114.5,Needs to improve stakeholder communication.,0.094,No,Wealth Management,North America,G1,EMP-01750,Workday,2024-12-31
PERF-EMP-06859-2023,EMP-06859,2023,2023-12-15,Exceeds Expectations,4,106.2,"Strong contributor, consistently delivers.",0.101,Yes,Wealth Management,North America,G1,EMP-01750,Workday,2024-12-31
PERF-EMP-01778-2022,EMP-01778,2022,2022-12-15,Meets Expectations,3,108.6,"Strong contributor, consistently delivers.",0.002,No,Human Resources,North America,G8,EMP-01369,Workday,2024-12-31
PERF-EMP-01778-2023,EMP-01778,2023,2023-12-15,Meets Expectations,3,66.4,Development needed in technical skills.,0.103,Yes,Human Resources,North America,G8,EMP-01369,Workday,2024-12-31
PERF-EMP-01778-2024,EMP-01778,2024,2024-12-15,Exceptional,5,67.7,"Exceptional year, exceeded all targets.",0.091,No,Human Resources,North America,G8,EMP-01369,Workday,2024-12-31
PERF-EMP-03843-2022,EMP-03843,2022,2022-12-15,Needs Improvement,2,119.7,Meets expectations across all KPIs.,0.006,Yes,Credit Risk,Latin America,G2,EMP-03300,Workday,2024-12-31
PERF-EMP-03843-2023,EMP-03843,2023,2023-12-15,Meets Expectations,3,79.3,Needs to improve stakeholder communication.,0.11,No,Credit Risk,Latin America,G2,EMP-03300,Workday,2024-12-31
PERF-EMP-03843-2024,EMP-03843,2024,2024-12-15,Meets Expectations,3,61.5,Meets expectations across all KPIs.,0.109,No,Credit Risk,Latin America,G2,EMP-03300,Workday,2024-12-31
PERF-EMP-09643-2022,EMP-09643,2022,2022-12-15,Meets Expectations,3,74.8,Development needed in technical skills.,0.083,No,Retail Banking,North America,G1,EMP-03009,Workday,2024-12-31
PERF-EMP-09643-2023,EMP-09643,2023,2023-12-15,Needs Improvement,2,100.4,Meets expectations across all KPIs.,0.091,No,Retail Banking,North America,G1,EMP-03009,Workday,2024-12-31
PERF-EMP-09643-2024,EMP-09643,2024,2024-12-15,Exceptional,5,116.4,Development needed in technical skills.,0.118,No,Retail Banking,North America,G1,EMP-03009,Workday,2024-12-31
PERF-EMP-06012-2022,EMP-06012,2022,2022-12-15,Needs Improvement,2,77.4,Meets expectations across all KPIs.,0.053,No,Data & Analytics,Asia Pacific,G1,EMP-02394,Workday,2024-12-31
PERF-EMP-06012-2023,EMP-06012,2023,2023-12-15,Exceeds Expectations,4,84.0,Meets expectations across all KPIs.,0.083,Yes,Data & Analytics,Asia Pacific,G1,EMP-02394,Workday,2024-12-31
PERF-EMP-06012-2024,EMP-06012,2024,2024-12-15,Needs Improvement,2,114.8,Needs to improve stakeholder communication.,0.111,No,Data & Analytics,Asia Pacific,G1,EMP-02394,Workday,2024-12-31
PERF-EMP-05677-2022,EMP-05677,2022,2022-12-15,Exceeds Expectations,4,75.5,Needs to improve stakeholder communication.,0.095,No,Investment Banking,North America,G5,EMP-03110,Workday,2024-12-31
PERF-EMP-05677-2023,EMP-05677,2023,2023-12-15,Meets Expectations,3,73.8,Meets expectations across all KPIs.,0.117,No,Investment Banking,North America,G5,EMP-03110,Workday,2024-12-31
PERF-EMP-05677-2024,EMP-05677,2024,2024-12-15,Meets Expectations,3,64.7,Development needed in technical skills.,0.039,No,Investment Banking,North America,G5,EMP-03110,Workday,2024-12-31
PERF-EMP-02011-2022,EMP-02011,2022,2022-12-15,Exceeds Expectations,4,78.4,Development needed in technical skills.,0.099,No,Legal,North America,G2,EMP-01258,Workday,2024-12-31
PERF-EMP-02011-2023,EMP-02011,2023,2023-12-15,Exceptional,5,96.0,Needs to improve stakeholder communication.,0.104,No,Legal,North America,G2,EMP-01258,Workday,2024-12-31
PERF-EMP-02011-2024,EMP-02011,2024,2024-12-15,Meets Expectations,3,73.6,"Exceptional year, exceeded all targets.",0.011,No,Legal,North America,G2,EMP-01258,Workday,2024-12-31
PERF-EMP-00677-2022,EMP-00677,2022,2022-12-15,Meets Expectations,3,119.0,"Exceptional year, exceeded all targets.",0.092,No,Marketing,Asia Pacific,G2,EMP-00583,Workday,2024-12-31
PERF-EMP-00677-2023,EMP-00677,2023,2023-12-15,Exceptional,5,119.3,"Strong contributor, consistently delivers.",0.082,No,Marketing,Asia Pacific,G2,EMP-00583,Workday,2024-12-31
PERF-EMP-00677-2024,EMP-00677,2024,2024-12-15,Meets Expectations,3,114.1,Development needed in technical skills.,0.019,No,Marketing,Asia Pacific,G2,EMP-00583,Workday,2024-12-31
PERF-EMP-03145-2022,EMP-03145,2022,2022-12-15,Meets Expectations,3,105.9,Development needed in technical skills.,0.022,No,Corporate Strategy,Asia Pacific,G1,EMP-02714,Workday,2024-12-31
PERF-EMP-03145-2023,EMP-03145,2023,2023-12-15,Meets Expectations,3,111.6,Development needed in technical skills.,0.076,No,Corporate Strategy,Asia Pacific,G1,EMP-02714,Workday,2024-12-31
PERF-EMP-03145-2024,EMP-03145,2024,2024-12-15,Unsatisfactory,1,98.8,Needs to improve stakeholder communication.,0.01,No,Corporate Strategy,Asia Pacific,G1,EMP-02714,Workday,2024-12-31
PERF-EMP-00264-2022,EMP-00264,2022,2022-12-15,Exceptional,5,97.4,"Strong contributor, consistently delivers.",0.109,No,Retail Banking,Middle East & Africa,G3,EMP-00227,Workday,2024-12-31
PERF-EMP-00264-2023,EMP-00264,2023,2023-12-15,Needs Improvement,2,76.6,Development needed in technical skills.,0.042,Yes,Retail Banking,Middle East & Africa,G3,EMP-00227,Workday,2024-12-31
PERF-EMP-00264-2024,EMP-00264,2024,2024-12-15,Unsatisfactory,1,69.8,Needs to improve stakeholder communication.,0.063,No,Retail Banking,Middle East & Africa,G3,EMP-00227,Workday,2024-12-31
PERF-EMP-03697-2024,EMP-03697,2024,2024-12-15,Meets Expectations,3,84.3,Meets expectations across all KPIs.,0.029,No,Risk & Compliance,Europe,G6,EMP-02128,Workday,2024-12-31
PERF-EMP-04143-2022,EMP-04143,2022,2022-12-15,Meets Expectations,3,114.5,Needs to improve stakeholder communication.,0.099,Yes,Corporate Strategy,Europe,G3,EMP-02431,Workday,2024-12-31
PERF-EMP-04143-2023,EMP-04143,2023,2023-12-15,Needs Improvement,2,74.9,Needs to improve stakeholder communication.,0.08,No,Corporate Strategy,Europe,G3,EMP-02431,Workday,2024-12-31
PERF-EMP-04143-2024,EMP-04143,2024,2024-12-15,Meets Expectations,3,89.7,Development needed in technical skills.,0.034,No,Corporate Strategy,Europe,G3,EMP-02431,Workday,2024-12-31
PERF-EMP-07801-2023,EMP-07801,2023,2023-12-15,Meets Expectations,3,96.6,Needs to improve stakeholder communication.,0.099,No,Human Resources,Asia Pacific,G1,EMP-04323,Workday,2024-12-31
PERF-EMP-03991-2022,EMP-03991,2022,2022-12-15,Meets Expectations,3,84.7,Meets expectations across all KPIs.,0.104,No,Corporate Strategy,Middle East & Africa,G2,EMP-01569,Workday,2024-12-31
PERF-EMP-03991-2023,EMP-03991,2023,2023-12-15,Meets Expectations,3,78.7,Needs to improve stakeholder communication.,0.036,No,Corporate Strategy,Middle East & Africa,G2,EMP-01569,Workday,2024-12-31
PERF-EMP-03991-2024,EMP-03991,2024,2024-12-15,Meets Expectations,3,99.8,"Exceptional year, exceeded all targets.",0.093,No,Corporate Strategy,Middle East & Africa,G2,EMP-01569,Workday,2024-12-31
PERF-EMP-00759-2022,EMP-00759,2022,2022-12-15,Needs Improvement,2,87.5,Needs to improve stakeholder communication.,0.014,No,Retail Banking,Europe,G3,EMP-00497,Workday,2024-12-31
PERF-EMP-00759-2023,EMP-00759,2023,2023-12-15,Exceeds Expectations,4,114.7,Development needed in technical skills.,0.022,No,Retail Banking,Europe,G3,EMP-00497,Workday,2024-12-31
PERF-EMP-00759-2024,EMP-00759,2024,2024-12-15,Exceptional,5,111.9,Meets expectations across all KPIs.,0.029,No,Retail Banking,Europe,G3,EMP-00497,Workday,2024-12-31
PERF-EMP-09322-2022,EMP-09322,2022,2022-12-15,Exceeds Expectations,4,62.9,Development needed in technical skills.,0.054,Yes,Retail Banking,North America,G4,EMP-08911,Workday,2024-12-31
PERF-EMP-09322-2024,EMP-09322,2024,2024-12-15,Exceeds Expectations,4,106.4,"Exceptional year, exceeded all targets.",0.118,No,Retail Banking,North America,G4,EMP-08911,Workday,2024-12-31
PERF-EMP-02360-2023,EMP-02360,2023,2023-12-15,Needs Improvement,2,68.4,Meets expectations across all KPIs.,0.092,No,Data & Analytics,Asia Pacific,G1,EMP-00085,Workday,2024-12-31
PERF-EMP-02360-2024,EMP-02360,2024,2024-12-15,Meets Expectations,3,90.8,"Strong contributor, consistently delivers.",0.089,No,Data & Analytics,Asia Pacific,G1,EMP-00085,Workday,2024-12-31
PERF-EMP-07296-2022,EMP-07296,2022,2022-12-15,Exceptional,5,102.7,"Exceptional year, exceeded all targets.",0.003,No,Technology,Europe,G6,EMP-03979,Workday,2024-12-31
PERF-EMP-07296-2023,EMP-07296,2023,2023-12-15,Meets Expectations,3,69.1,Development needed in technical skills.,0.037,No,Technology,Europe,G6,EMP-03979,Workday,2024-12-31
PERF-EMP-07296-2024,EMP-07296,2024,2024-12-15,Meets Expectations,3,70.7,"Strong contributor, consistently delivers.",0.076,No,Technology,Europe,G6,EMP-03979,Workday,2024-12-31
